"","ID","Case Number","Date","Block","IUCR","Primary Type","Description","Location Description","Arrest","Domestic","Beat","Ward","FBI Code","X Coordinate","Y Coordinate","Year","Updated On","Latitude","Longitude","Location"
"585",12846071,"JF418660",2022-10-02 03:56:00,"075XX S PULASKI RD","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"0833",18,"04B",1151002,1854551,2022,"11/12/2022 03:46:21 PM",41.756772166,-87.722175346,"(41.756772166, -87.722175346)"
"586",12846949,"JF419642",2022-10-02 11:10:00,"003XX S HAMLIN BLVD","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"1133",28,"04B",1151105,1897969,2022,"11/12/2022 03:46:21 PM",41.875915206,-87.720663353,"(41.875915206, -87.720663353)"
"587",12846569,"JF418920",2022-10-02 11:21:00,"0000X E 108TH ST","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"0513",9,"04B",1178310,1833366,2022,"11/12/2022 03:46:21 PM",41.698061887,-87.622737399,"(41.698061887, -87.622737399)"
"588",12845450,"JF417593",2022-10-01 10:15:00,"070XX S SANGAMON ST","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"0733",6,"04B",1171193,1858056,2022,"11/12/2022 03:46:21 PM",41.765972889,-87.648076388,"(41.765972889, -87.648076388)"
"589",12845839,"JF418070",2022-10-01 04:05:00,"082XX S HOUSTON AVE","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"0424",7,"04B",1197918,1850978,2022,"11/12/2022 03:46:21 PM",41.745924358,-87.550357793,"(41.745924358, -87.550357793)"
"590",12844462,"JF416597",2022-09-30 01:17:00,"021XX W JACKSON BLVD","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK",FALSE,FALSE,"1225",27,"04B",1162025,1898671,2022,"11/12/2022 03:46:21 PM",41.877620659,-87.680549357,"(41.877620659, -87.680549357)"
"591",12846837,"JF419418",2022-10-02 06:24:00,"015XX N LEAMINGTON AVE","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"2533",37,"04B",1141755,1909848,2022,"11/12/2022 03:46:21 PM",41.90869062,-87.754699471,"(41.90869062, -87.754699471)"
"592",12848530,"JF421460",2022-10-04 10:33:00,"066XX S BISHOP ST","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"0725",16,"04B",1167806,1860811,2022,"11/12/2022 03:46:21 PM",41.77360634,-87.660411912,"(41.77360634, -87.660411912)"
"593",12847951,"JF420685",2022-10-03 04:57:00,"005XX N KEDZIE AVE","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK",FALSE,FALSE,"1221",27,"04B",1154949,1903386,2022,"11/12/2022 03:46:21 PM",41.890703831,-87.70640419,"(41.890703831, -87.70640419)"
"594",12842835,"JF414724",2022-09-28 11:28:00,"030XX W CHICAGO AVE","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"1211",27,"04B",1156062,1905176,2022,"11/12/2022 03:46:21 PM",41.89559337,-87.702268345,"(41.89559337, -87.702268345)"
"595",12843291,"JF415157",2022-09-29 11:38:00,"050XX S JUSTINE ST","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK",FALSE,FALSE,"0933",20,"04B",1166857,1871311,2022,"11/12/2022 03:46:21 PM",41.802439947,-87.663590909,"(41.802439947, -87.663590909)"
"596",12843594,"JF415508",2022-09-29 03:59:00,"020XX S MICHIGAN AVE","041A","BATTERY","AGGRAVATED - HANDGUN","APARTMENT",FALSE,FALSE,"0132",3,"04B",1177528,1890620,2022,"11/12/2022 03:46:21 PM",41.855190551,-87.623871195,"(41.855190551, -87.623871195)"
"597",12841950,"JF413580",2022-09-28 08:50:00,"034XX W CULLOM AVE","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK",FALSE,FALSE,"1723",35,"04B",1152866,1928372,2022,"11/12/2022 03:46:21 PM",41.959309009,-87.713390612,"(41.959309009, -87.713390612)"
"598",12841385,"JF412684",2022-09-27 02:27:00,"009XX E 46TH ST","041A","BATTERY","AGGRAVATED - HANDGUN","CHURCH / SYNAGOGUE / PLACE OF WORSHIP",FALSE,TRUE,"0222",4,"04B",1183275,1874707,2022,"11/12/2022 03:46:21 PM",41.811392006,-87.603273808,"(41.811392006, -87.603273808)"
"599",12844985,"JF417242",2022-09-30 11:33:00,"035XX W LAKE ST","041A","BATTERY","AGGRAVATED - HANDGUN","BAR OR TAVERN",FALSE,FALSE,"1123",28,"04B",1152849,1901224,2022,"11/12/2022 03:46:21 PM",41.884812928,-87.714173749,"(41.884812928, -87.714173749)"
"600",12846041,"JF418459",2022-10-01 10:41:00,"071XX S CHAMPLAIN AVE","041A","BATTERY","AGGRAVATED - HANDGUN","ALLEY",FALSE,FALSE,"0323",6,"04B",1181798,1857871,2022,"11/12/2022 03:46:21 PM",41.76522681,-87.609211395,"(41.76522681, -87.609211395)"
"601",12843248,"JF414945",2022-09-29 08:45:00,"027XX W WILCOX ST","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK",FALSE,FALSE,"1125",27,"04B",1158068,1899241,2022,"11/12/2022 03:46:21 PM",41.879266461,-87.695062887,"(41.879266461, -87.695062887)"
"602",12839292,"JF410620",2022-09-25 11:10:00,"042XX W 21ST PL","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"1012",24,"04B",1148510,1889421,2022,"11/12/2022 03:46:21 PM",41.852508893,-87.730411763,"(41.852508893, -87.730411763)"
"603",12842629,"JF414442",2022-09-28 06:00:00,"001XX E 115TH ST","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK",FALSE,FALSE,"0532",9,"04B",1179064,1828740,2022,"11/12/2022 03:46:21 PM",41.685350377,-87.620116901,"(41.685350377, -87.620116901)"
"604",12840443,"JF411888",2022-09-26 08:25:00,"105XX S YATES AVE","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"0434",7,"04B",1194210,1835510,2022,"11/12/2022 03:46:21 PM",41.703570519,-87.564450615,"(41.703570519, -87.564450615)"
"605",12842603,"JF414327",2022-09-28 05:33:00,"007XX S SPRINGFIELD AVE","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK",FALSE,FALSE,"1133",24,"04B",1150505,1896307,2022,"11/12/2022 03:46:21 PM",41.871366222,-87.722909752,"(41.871366222, -87.722909752)"
"606",12842680,"JF414169",2022-09-28 04:00:00,"038XX S DAMEN AVE","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK",FALSE,FALSE,"0912",12,"04B",1163321,1879127,2022,"11/12/2022 03:46:21 PM",41.823962841,-87.676339815,"(41.823962841, -87.676339815)"
"607",12844792,"JF417006",2022-09-30 07:50:00,"006XX E 93RD ST","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK",FALSE,FALSE,"0633",9,"04B",1182063,1843447,2022,"11/12/2022 03:46:21 PM",41.725639636,-87.608685322,"(41.725639636, -87.608685322)"
"608",12848056,"JF421029",2022-10-03 11:24:00,"043XX S WOOD ST","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"0924",15,"04B",1165074,1875917,2022,"11/12/2022 03:46:21 PM",41.815117282,-87.669999562,"(41.815117282, -87.669999562)"
"609",12849055,"JF422174",2022-10-04 08:40:00,"012XX N CENTRAL AVE","041A","BATTERY","AGGRAVATED - HANDGUN","GAS STATION",FALSE,FALSE,"2532",37,"04B",1138787,1907525,2022,"11/12/2022 03:46:21 PM",41.902370457,-87.76565911,"(41.902370457, -87.76565911)"
"610",12844797,"JF416766",2022-09-30 03:48:00,"086XX S DAMEN AVE","041A","BATTERY","AGGRAVATED - HANDGUN","ALLEY",FALSE,FALSE,"0614",18,"04B",1164525,1847407,2022,"11/12/2022 03:46:21 PM",41.736893668,-87.672816618,"(41.736893668, -87.672816618)"
"611",12843749,"JF415818",2022-09-29 08:49:00,"076XX S GREEN ST","041A","BATTERY","AGGRAVATED - HANDGUN","SCHOOL - PUBLIC GROUNDS",FALSE,FALSE,"0621",17,"04B",1171962,1854137,2022,"11/12/2022 03:46:21 PM",41.755201817,-87.645372621,"(41.755201817, -87.645372621)"
"612",12848985,"JF421897",2022-10-04 04:16:00,"022XX S BLUE ISLAND AVE","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"1034",25,"04B",1164960,1888895,2022,"11/12/2022 03:46:21 PM",41.850732682,-87.670050151,"(41.850732682, -87.670050151)"
"613",12846509,"JF418974",2022-10-02 12:02:00,"090XX S JUSTINE ST","041A","BATTERY","AGGRAVATED - HANDGUN","RESIDENCE - YARD (FRONT / BACK)",FALSE,FALSE,"2221",21,"04B",1167587,1844834,2022,"11/12/2022 03:46:21 PM",41.729767941,-87.661671935,"(41.729767941, -87.661671935)"
"614",12840542,"JF412001",2022-09-26 11:15:00,"012XX E 80TH ST","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"0411",8,"04B",1185685,1852196,2022,"11/12/2022 03:46:21 PM",41.749563384,-87.595143018,"(41.749563384, -87.595143018)"
"615",12851375,"JF424989",2022-10-07 01:18:00,"060XX S SANGAMON ST","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK",FALSE,FALSE,"0712",16,"04B",1171012,1864729,2022,"11/12/2022 03:46:21 PM",41.784288355,-87.648545055,"(41.784288355, -87.648545055)"
"616",12849064,"JF422074",2022-10-04 05:59:00,"064XX S ABERDEEN ST","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"0724",16,"04B",1170090,1862059,2022,"11/12/2022 03:46:21 PM",41.776981658,-87.652003026,"(41.776981658, -87.652003026)"
"617",12841596,"JF412867",2022-09-27 04:42:00,"034XX S DR MARTIN LUTHER KING JR DR","041A","BATTERY","AGGRAVATED - HANDGUN","PARKING LOT / GARAGE (NON RESIDENTIAL)",FALSE,FALSE,"0211",4,"04B",1179475,1882242,2022,"11/12/2022 03:46:21 PM",41.83215638,-87.616981404,"(41.83215638, -87.616981404)"
"618",12845439,"JF417747",2022-10-01 12:07:00,"008XX E 87TH PL","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK",FALSE,FALSE,"0632",8,"04B",1183429,1847144,2022,"11/12/2022 03:46:21 PM",41.735752963,-87.60356683,"(41.735752963, -87.60356683)"
"619",12849249,"JF422171",2022-10-04 08:18:00,"067XX S JEFFERY BLVD","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"0331",5,"04B",1190703,1860780,2022,"11/12/2022 03:46:21 PM",41.772998982,-87.576478539,"(41.772998982, -87.576478539)"
"620",12846131,"JF418512",2022-10-01 07:50:00,"069XX S INDIANA AVE","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"0322",6,"04B",1178789,1859182,2022,"11/12/2022 03:46:21 PM",41.768893317,-87.620200363,"(41.768893317, -87.620200363)"
"621",12845580,"JF417941",2022-10-01 02:34:00,"055XX S MICHIGAN AVE","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK",FALSE,FALSE,"0231",20,"04B",1178103,1868218,2022,"11/12/2022 03:46:21 PM",41.7937046,-87.622441061,"(41.7937046, -87.622441061)"
"622",12848728,"JF421643",2022-10-04 01:18:00,"011XX W 77TH ST","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK",FALSE,FALSE,"0612",17,"04B",1169870,1853737,2022,"11/12/2022 03:46:21 PM",41.754149814,-87.653050826,"(41.754149814, -87.653050826)"
"623",12845835,"JF418326",2022-09-30 07:43:00,"071XX S RHODES AVE","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"0323",6,"04B",1181141,1857824,2022,"11/12/2022 03:46:21 PM",41.765112989,-87.611620922,"(41.765112989, -87.611620922)"
"624",12850279,"JF423645",2022-10-06 01:00:00,"050XX S JUSTINE ST","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK",FALSE,FALSE,"0933",20,"04B",1166858,1871270,2022,"11/12/2022 03:46:21 PM",41.802327417,-87.663588413,"(41.802327417, -87.663588413)"
"625",12845056,"JF417373",2022-10-01 03:06:00,"035XX W DICKENS AVE","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"1413",26,"04B",1152676,1913733,2022,"11/12/2022 03:46:21 PM",41.919142236,-87.714477665,"(41.919142236, -87.714477665)"
"626",12841207,"JF412701",2022-09-27 02:49:00,"130XX S CHAMPLAIN AVE","041A","BATTERY","AGGRAVATED - HANDGUN","CHA APARTMENT",FALSE,FALSE,"0533",9,"04B",1183222,1818690,2022,"11/12/2022 03:46:21 PM",41.657676262,-87.605206448,"(41.657676262, -87.605206448)"
"627",12849429,"JF422417",2022-10-05 06:12:00,"078XX S ABERDEEN ST","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK",FALSE,FALSE,"0612",17,"04B",1170344,1852819,2022,"11/12/2022 03:46:21 PM",41.751620403,-87.65134044,"(41.751620403, -87.65134044)"
"628",12846852,"JF419343",2022-10-02 05:11:00,"033XX W OHIO ST","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"1121",27,"04B",1154044,1903801,2022,"11/12/2022 03:46:21 PM",41.891860728,-87.709716732,"(41.891860728, -87.709716732)"
"629",12839311,"JF410641",2022-09-25 11:04:00,"019XX W CONGRESS PKWY","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"1225",27,"04B",1163158,1897733,2022,"11/12/2022 03:46:21 PM",41.875022983,-87.676415641,"(41.875022983, -87.676415641)"
"630",12849135,"JF422293",2022-10-04 11:00:00,"003XX S KEELER AVE","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"1132",28,"04B",1148440,1898272,2022,"11/12/2022 03:46:21 PM",41.876798457,-87.730440547,"(41.876798457, -87.730440547)"
"631",12843854,"JF415925",2022-09-29 10:00:00,"033XX W 54TH ST","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK",FALSE,FALSE,"0822",14,"04B",1155137,1868620,2022,"11/12/2022 03:46:21 PM",41.795298023,-87.706645401,"(41.795298023, -87.706645401)"
"632",12840440,"JF411685",2022-09-26 05:37:00,"045XX N BROADWAY","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK",FALSE,FALSE,"1913",46,"04B",1168195,1930423,2022,"11/12/2022 03:46:21 PM",41.964618881,-87.656975296,"(41.964618881, -87.656975296)"
"633",12851280,"JF424591",2022-10-06 05:11:00,"131XX S RHODES AVE","041A","BATTERY","AGGRAVATED - HANDGUN","RESIDENCE - GARAGE",FALSE,FALSE,"0533",9,"04B",1182024,1818328,2022,"11/12/2022 03:46:21 PM",41.656710566,-87.609601246,"(41.656710566, -87.609601246)"
"634",12843790,"JF415729",2022-09-29 12:00:00,"105XX S RHODES AVE","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"0512",9,"04B",1181771,1835372,2022,"11/12/2022 03:46:21 PM",41.70348756,-87.610003416,"(41.70348756, -87.610003416)"
"635",12852905,"JF426763",2022-10-08 12:26:00,"095XX S CONSTANCE AVE","041A","BATTERY","AGGRAVATED - HANDGUN","ALLEY",FALSE,FALSE,"0431",7,"04B",1190182,1842150,2022,"11/12/2022 03:46:21 PM",41.721889135,-87.57898707,"(41.721889135, -87.57898707)"
"636",12854385,"JF428563",2022-10-10 02:24:00,"002XX W 87TH ST","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"0622",21,"04B",1176436,1847222,2022,"11/12/2022 03:46:21 PM",41.736126864,-87.629184056,"(41.736126864, -87.629184056)"
"637",12863076,"JF439150",2022-10-18 08:44:00,"063XX S GREEN ST","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"0723",16,"04B",1171725,1862710,2022,"11/12/2022 03:46:21 PM",41.778732374,-87.645990095,"(41.778732374, -87.645990095)"
"638",12855284,"JF429711",2022-10-10 10:55:00,"016XX W CULLERTON ST","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"1234",25,"04B",1165659,1890468,2022,"11/12/2022 03:46:21 PM",41.855034296,-87.667439919,"(41.855034296, -87.667439919)"
"639",12857647,"JF432478",2022-10-12 11:25:00,"046XX N CENTRAL PARK AVE","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK",FALSE,FALSE,"1723",35,"04B",1151552,1930578,2022,"11/12/2022 03:46:21 PM",41.965388407,-87.718163239,"(41.965388407, -87.718163239)"
"640",12855233,"JF429609",2022-10-10 08:20:00,"102XX S MORGAN ST","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK",FALSE,FALSE,"2232",34,"04B",1171455,1837018,2022,"11/12/2022 03:46:21 PM",41.708235996,-87.647730364,"(41.708235996, -87.647730364)"
"641",12853270,"JF427397",2022-10-08 10:30:00,"040XX W CHICAGO AVE","041A","BATTERY","AGGRAVATED - HANDGUN","RESIDENCE - PORCH / HALLWAY",FALSE,FALSE,"1111",37,"04B",1149495,1905045,2022,"11/12/2022 03:46:21 PM",41.895363905,-87.726390989,"(41.895363905, -87.726390989)"
"642",12856400,"JF430912",2022-10-11 07:30:00,"079XX S LAFAYETTE AVE","041A","BATTERY","AGGRAVATED - HANDGUN","GAS STATION",FALSE,FALSE,"0623",17,"04B",1177312,1852570,2022,"11/12/2022 03:46:21 PM",41.750782715,-87.625813624,"(41.750782715, -87.625813624)"
"643",12860350,"JF435729",2022-10-15 04:07:00,"063XX S PAULINA ST","041A","BATTERY","AGGRAVATED - HANDGUN","RESIDENCE",FALSE,FALSE,"0725",15,"04B",1166086,1862618,2022,"11/12/2022 03:46:21 PM",41.77860174,-87.666665715,"(41.77860174, -87.666665715)"
"644",12860403,"JF435725",2022-10-15 03:53:00,"100XX S SANGAMON ST","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"2232",34,"04B",1171751,1838348,2022,"11/12/2022 03:46:21 PM",41.711879243,-87.646607552,"(41.711879243, -87.646607552)"
"645",12855391,"JF429688",2022-10-10 04:06:00,"008XX E 89TH PL","041A","BATTERY","AGGRAVATED - HANDGUN","VEHICLE NON-COMMERCIAL",FALSE,FALSE,"0633",8,"04B",1183311,1845812,2022,"11/12/2022 03:46:21 PM",41.732100549,-87.604040483,"(41.732100549, -87.604040483)"
"646",12858337,"JF433237",2022-10-13 03:27:00,"002XX N KEDZIE AVE","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"1123",28,"04B",1155001,1901598,2022,"11/12/2022 03:46:21 PM",41.885796343,-87.706261206,"(41.885796343, -87.706261206)"
"647",12856268,"JF430946",2022-10-11 07:31:00,"015XX W 71ST ST","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"0734",17,"04B",1167398,1857648,2022,"11/12/2022 03:46:21 PM",41.764935407,-87.661998055,"(41.764935407, -87.661998055)"
"648",12859661,"JF435116",2022-10-15 04:50:00,"050XX S HERMITAGE AVE","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"0931",20,"04B",1165531,1871290,2022,"11/12/2022 03:46:21 PM",41.80241057,-87.668454519,"(41.80241057, -87.668454519)"
"649",12861339,"JF437204",2022-10-16 07:45:00,"041XX W VAN BUREN ST","041A","BATTERY","AGGRAVATED - HANDGUN","RESIDENCE - PORCH / HALLWAY",FALSE,FALSE,"1132",28,"04B",1148823,1897700,2022,"11/12/2022 03:46:21 PM",41.875221433,-87.729049063,"(41.875221433, -87.729049063)"
"650",12854452,"JF428613",2022-10-10 04:48:00,"043XX S WOOD ST","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"0924",15,"04B",1165074,1875910,2022,"11/12/2022 03:46:21 PM",41.815098073,-87.66999976,"(41.815098073, -87.66999976)"
"651",12854973,"JF429207",2022-10-10 02:56:00,"019XX E 79TH ST","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK",FALSE,FALSE,"0414",8,"04B",1190662,1852980,2022,"11/12/2022 03:46:21 PM",41.751596128,-87.576880272,"(41.751596128, -87.576880272)"
"652",12853419,"JF427497",2022-10-09 01:33:00,"043XX N GREENVIEW AVE","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK",FALSE,FALSE,"1912",47,"04B",1165281,1929119,2022,"11/12/2022 03:46:21 PM",41.961103272,-87.667726491,"(41.961103272, -87.667726491)"
"653",12859632,"JF434932",2022-10-14 10:50:00,"049XX N CENTRAL AVE","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"1623",45,"04B",1138110,1932164,2022,"11/12/2022 03:46:21 PM",41.969994726,-87.767548586,"(41.969994726, -87.767548586)"
"654",12857166,"JF431868",2022-10-12 02:33:00,"007XX E 131ST ST","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"0533",9,"04B",1183449,1818549,2022,"11/12/2022 03:46:21 PM",41.657284072,-87.604380182,"(41.657284072, -87.604380182)"
"655",12857860,"JF432599",2022-10-13 04:15:00,"087XX S DR MARTIN LUTHER KING JR DR","041A","BATTERY","AGGRAVATED - HANDGUN","VEHICLE NON-COMMERCIAL",FALSE,FALSE,"0632",9,"04B",1180438,1847310,2022,"11/12/2022 03:46:21 PM",41.73627756,-87.614519556,"(41.73627756, -87.614519556)"
"656",12860550,"JF436208",2022-10-16 01:19:00,"081XX S LOOMIS BLVD","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK",FALSE,FALSE,"0614",21,"04B",1168411,1850876,2022,"11/12/2022 03:46:21 PM",41.746330371,-87.658479822,"(41.746330371, -87.658479822)"
"657",12853184,"JF426989",2022-10-08 03:42:00,"084XX S KINGSTON AVE","041B","BATTERY","AGGRAVATED - OTHER FIREARM","SIDEWALK",FALSE,FALSE,"0423",7,"04B",1194637,1849423,2022,"11/12/2022 03:46:21 PM",41.741738607,-87.562430839,"(41.741738607, -87.562430839)"
"658",12860409,"JF435852",2022-10-15 05:32:00,"078XX S LAFLIN ST","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK",FALSE,FALSE,"0612",17,"04B",1167476,1852747,2022,"11/12/2022 03:46:21 PM",41.751484728,-87.661852377,"(41.751484728, -87.661852377)"
"659",12854264,"JF428507",2022-10-10 12:26:00,"060XX N LEADER AVE","041A","BATTERY","AGGRAVATED - HANDGUN","PARK PROPERTY",FALSE,FALSE,"1621",39,"04B",1141525,1939734,2022,"11/12/2022 03:46:21 PM",41.990704822,-87.754803319,"(41.990704822, -87.754803319)"
"660",12854381,"JF428594",2022-10-10 02:27:00,"078XX S STATE ST","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"0623",6,"04B",1177650,1852817,2022,"11/12/2022 03:46:21 PM",41.751452878,-87.624567581,"(41.751452878, -87.624567581)"
"661",12858622,"JF433780",2022-10-14 12:13:00,"108XX S DR MARTIN LUTHER KING JR DR","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK",FALSE,FALSE,"0513",9,"04B",1180831,1833255,2022,"11/12/2022 03:46:21 PM",41.69769984,-87.613510263,"(41.69769984, -87.613510263)"
"662",12857106,"JF431849",2022-10-12 01:56:00,"051XX N LECLAIRE AVE","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"1623",45,"04B",1141445,1933684,2022,"11/12/2022 03:46:21 PM",41.97410464,-87.755247773,"(41.97410464, -87.755247773)"
"663",12863347,"JF439231",2022-10-18 01:00:00,"041XX W MADISON ST","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"1115",28,"04B",1148793,1899691,2022,"11/12/2022 03:46:21 PM",41.880685543,-87.729107748,"(41.880685543, -87.729107748)"
"664",12861002,"JF436593",2022-10-16 11:06:00,"046XX S ELLIS AVE","041B","BATTERY","AGGRAVATED - OTHER FIREARM","STREET",FALSE,FALSE,"0222",4,"04B",1183699,1874469,2022,"11/12/2022 03:46:21 PM",41.810729022,-87.601726053,"(41.810729022, -87.601726053)"
"665",12859611,"JF434918",2022-10-14 10:46:00,"044XX W LAKE ST","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"1113",28,"04B",1146831,1901636,2022,"11/12/2022 03:46:21 PM",41.886060526,-87.736262425,"(41.886060526, -87.736262425)"
"666",12859981,"JF435327",2022-10-15 10:23:00,"008XX E 79TH ST","041A","BATTERY","AGGRAVATED - HANDGUN","GAS STATION",FALSE,FALSE,"0624",8,"04B",1183364,1852811,2022,"11/12/2022 03:46:21 PM",41.751305337,-87.603628907,"(41.751305337, -87.603628907)"
"667",12852080,"JF425482",2022-10-07 10:22:00,"085XX S CARPENTER ST","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"0613",21,"04B",1170808,1848171,2022,"11/12/2022 03:46:21 PM",41.738855559,-87.649775405,"(41.738855559, -87.649775405)"
"668",12853102,"JF426962",2022-10-08 03:20:00,"076XX S GREEN ST","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK",FALSE,FALSE,"0621",17,"04B",1171959,1854245,2022,"11/12/2022 03:46:21 PM",41.755498249,-87.64538045,"(41.755498249, -87.64538045)"
"669",12859391,"JF434630",2022-10-14 04:25:00,"012XX N LARAMIE AVE","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"2533",37,"04B",1141476,1907581,2022,"11/12/2022 03:46:21 PM",41.902474874,-87.755780468,"(41.902474874, -87.755780468)"
"670",12860446,"JF436085",2022-10-15 10:10:00,"049XX W LEXINGTON ST","041A","BATTERY","AGGRAVATED - HANDGUN","RESIDENCE",FALSE,FALSE,"1533",29,"04B",1143651,1896167,2022,"11/12/2022 03:46:21 PM",41.871113038,-87.74807718,"(41.871113038, -87.74807718)"
